Timings;Voltage [V];Current Corrected [A] ;Power [W];Status;;;;;;
00:29:10;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:11;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:12;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:13;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:29:14;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:29:15;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:16;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:29:17;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:29:18;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:19;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:29:20;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:21;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:22;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:29:23;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:24;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:25;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:29:26;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:27;5;2,25E-01;1,13E+00;At Work (In the Office);;;;;;
00:29:28;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:29:29;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:30;5;2,12E-01;1,06E+00;At Work (In the Office);;;;;;
00:29:31;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:29:32;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:29:33;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:29:34;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:35;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:29:36;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:29:37;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:38;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:29:39;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:29:40;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:29:41;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:42;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:43;5;2,32E-01;1,16E+00;At Work (In the Office);;;;;;
00:29:44;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:45;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:29:46;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:29:47;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:29:48;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:29:49;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:29:50;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:51;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:29:52;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:53;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:29:54;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:29:55;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:29:56;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:29:57;5;2,37E-01;1,19E+00;At Work (In the Office);;;;;;
00:29:58;5;2,29E-01;1,15E+00;At Work (In the Office);;;;;;
00:29:59;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:30:00;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:01;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:02;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:30:03;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:04;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:05;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:06;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:30:07;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:08;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:09;5;2,36E-01;1,18E+00;At Work (In the Office);;;;;;
00:30:10;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:11;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:12;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:30:13;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:14;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:15;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:16;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:17;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:18;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:19;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:20;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:21;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:22;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:30:23;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:24;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:25;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:30:26;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:27;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:30:28;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:29;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:30;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:31;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:30:32;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:30:33;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:30:34;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:35;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:36;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:37;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:38;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:39;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:40;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:30:41;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:42;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:43;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:44;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:45;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:30:46;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:47;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:48;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:49;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:50;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:51;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:30:52;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:30:53;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:30:54;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:30:55;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:30:56;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:30:57;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:30:58;5;2,32E-01;1,16E+00;At Work (In the Office);;;;;;
00:30:59;5;2,32E-01;1,16E+00;At Work (In the Office);;;;;;
00:31:00;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:31:01;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:31:02;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:03;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:31:04;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:31:05;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:06;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:07;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:31:08;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:09;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:10;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:11;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:31:12;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:13;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:14;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:15;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:16;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:31:17;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:31:18;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:19;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:20;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:21;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:31:22;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:23;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:31:24;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:25;5;2,30E-01;1,15E+00;At Work (In the Office);;;;;;
00:31:26;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:31:27;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:28;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:31:29;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:31:30;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:31:31;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:31:32;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:33;5;2,13E-01;1,07E+00;At Work (In the Office);;;;;;
00:31:34;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:35;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:31:36;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:31:37;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:31:38;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:31:39;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:40;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:41;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:31:42;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:43;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:31:44;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:31:45;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:46;5;2,17E-01;1,09E+00;At Work (In the Office);;;;;;
00:31:47;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:48;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:31:49;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:31:50;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:51;5;2,27E-01;1,14E+00;At Work (In the Office);;;;;;
00:31:52;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:53;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:31:54;5;2,14E-01;1,07E+00;At Work (In the Office);;;;;;
00:31:55;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:56;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:31:57;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:31:58;5;2,16E-01;1,08E+00;At Work (In the Office);;;;;;
00:31:59;5;2,58E-01;1,29E+00;At Work (In the Office);;;;;;
00:32:00;5;2,11E-01;1,06E+00;At Work (In the Office);;;;;;
00:32:01;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:02;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:03;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:32:04;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:32:05;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:06;5;2,26E-01;1,13E+00;At Work (In the Office);;;;;;
00:32:07;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:32:08;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:09;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:32:10;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:11;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:12;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:32:13;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:14;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:32:15;5;2,29E-01;1,15E+00;At Work (In the Office);;;;;;
00:32:16;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:17;5;2,11E-01;1,06E+00;At Work (In the Office);;;;;;
00:32:18;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:32:19;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:20;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:32:21;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:22;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:32:23;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:24;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:25;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:26;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:27;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:28;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:32:29;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:32:30;5;2,11E-01;1,06E+00;At Work (In the Office);;;;;;
00:32:31;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:32;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:32:33;5;2,26E-01;1,13E+00;At Work (In the Office);;;;;;
00:32:34;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:32:35;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:32:36;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:37;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:32:38;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:32:39;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:40;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:41;5;2,25E-01;1,13E+00;At Work (In the Office);;;;;;
00:32:42;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:32:43;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:32:44;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:32:45;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:46;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:32:47;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:32:48;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:49;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:32:50;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:32:51;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:32:52;5;2,22E-01;1,11E+00;At Work (In the Office);;;;;;
00:32:53;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:32:54;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:32:55;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:32:56;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:32:57;5;2,25E-01;1,13E+00;At Work (In the Office);;;;;;
00:32:58;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:32:59;5;2,28E-01;1,14E+00;At Work (In the Office);;;;;;
00:33:00;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:33:01;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:33:02;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:33:03;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:04;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:33:05;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:06;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:07;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:33:08;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:33:09;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:33:10;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:11;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:33:12;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:33:13;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:33:14;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:33:15;5;2,30E-01;1,15E+00;At Work (In the Office);;;;;;
00:33:16;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:33:17;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:33:18;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:19;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:33:20;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:33:21;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:22;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:23;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:33:24;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:25;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:33:26;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:33:27;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:28;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:33:29;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:30;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:33:31;5;2,27E-01;1,14E+00;At Work (In the Office);;;;;;
00:33:32;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:33;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:34;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:35;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:36;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:33:37;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:38;5;2,20E-01;1,10E+00;At Work (In the Office);;;;;;
00:33:39;5;2,12E-01;1,06E+00;At Work (In the Office);;;;;;
00:33:40;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:41;5;2,17E-01;1,09E+00;At Work (In the Office);;;;;;
00:33:42;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:43;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:44;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:33:45;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:33:46;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:33:47;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:33:48;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:49;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:33:50;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:33:51;5;2,13E-01;1,07E+00;At Work (In the Office);;;;;;
00:33:52;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:53;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:54;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:33:55;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:33:56;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:33:57;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:33:58;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:33:59;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:34:00;5;2,36E-01;1,18E+00;At Work (In the Office);;;;;;
00:34:01;5;2,26E-01;1,13E+00;At Work (In the Office);;;;;;
00:34:02;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:34:03;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:04;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:34:05;5;2,21E-01;1,11E+00;At Work (In the Office);;;;;;
00:34:06;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:07;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:34:08;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:09;5;2,28E-01;1,14E+00;At Work (In the Office);;;;;;
00:34:10;5;2,13E-01;1,07E+00;At Work (In the Office);;;;;;
00:34:11;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:12;5;2,12E-01;1,06E+00;At Work (In the Office);;;;;;
00:34:13;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:34:14;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:34:15;5;2,13E-01;1,07E+00;At Work (In the Office);;;;;;
00:34:16;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:34:17;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:34:18;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:19;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:20;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:34:21;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:34:22;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:34:23;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:34:24;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:25;5;2,13E-01;1,07E+00;At Work (In the Office);;;;;;
00:34:26;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:27;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:28;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:34:29;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:30;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:34:31;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:32;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:34:33;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:34:34;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:35;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:36;5;2,12E-01;1,06E+00;At Work (In the Office);;;;;;
00:34:37;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:38;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:34:39;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:34:40;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:34:41;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:42;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:43;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:44;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:34:45;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:34:46;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:34:47;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:48;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:49;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:34:50;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:51;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:34:52;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:53;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:54;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:34:55;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:34:56;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:34:57;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:34:58;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:34:59;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:35:00;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:35:01;5;2,30E-01;1,15E+00;At Work (In the Office);;;;;;
00:35:02;5;2,30E-01;1,15E+00;At Work (In the Office);;;;;;
00:35:03;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:35:04;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:35:05;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:35:06;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:35:07;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:35:08;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:35:09;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:35:10;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:35:11;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:35:12;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:35:13;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:35:14;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:35:15;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:35:16;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:35:17;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:35:18;5;2,06E-01;1,03E+00;At Work (In the Office);;;;;;
00:35:19;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:35:20;5;2,26E-01;1,13E+00;At Work (In the Office);;;;;;
00:35:21;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:35:22;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
